id,age,avg_salary,government_employee,highest_education,employment_type,len_employment,study_status,size_of_company,investments,investments_value,property_owned_value,reported_monthly_income,total_existing_debt,housing_status,credit_history,loan_amount,loan_term,monthly_payment,stability_income,total_stable_income_monthly,core_net_worth,ratio_income_debt,ratio_debt_net_worth,ratio_payment_to_income,age_young,age_prime,age_senior,age_old,ratio_income_to_avg_salary,mortgage_end_age,years_of_mortgage_after_retirement,defaulted,loan_approved
4349,52,29750.0,no,high_school,permanent,8,no,3700,no,0.0,0,27300,0.0,rent,bad,3937284,32,10350.0,0.68493,25580.0,81900.0,0.0,0.0,0.56,0,0,1,0,0.65,84,19,0.7877,0.0
4350,65,29750.0,no,high_school,permanent,25,no,18251,no,0.0,0,17400,0.0,rent,bad,2195332,30,6152.0,0.65753,16208.0,52200.0,0.0,0.0,0.5,0,0,0,1,0.36,95,30,0.8533,1e-05
4351,51,29750.0,no,bachelor,permanent,27,no,19593,yes,0.0,20913000,87500,0.0,own,excellent,1433416,2,59762.0,0.76712,83425.0,21175500.0,0.0,0.0,0.92,0,0,1,0,0.84,53,-12,0.1717,4e-05
4352,58,29750.0,no,bachelor,permanent,0,no,15257,no,0.0,0,89300,0.0,rent,excellent,3409241,11,25911.0,0.67123,83428.0,267900.0,0.0,0.0,0.35,0,0,1,0,0.84,69,4,0.1504,0.73721
4353,24,29750.0,no,high_school,permanent,3,no,22553,yes,0.0,1751183,21100,806258.0,mortgage,fair,1569393,11,11928.0,0.63014,19539.0,1008225.0,0.85,0.89,0.85,1,0,0,0,0.48,35,-30,0.8623,2e-05
4354,21,29750.0,no,master,temporary,0,no,35,yes,2001177.0,12925000,103400,5849292.0,own,excellent,4715766,22,17978.0,0.58904,94901.0,9387084.0,0.9,0.87,0.1,1,0,0,0,0.85,43,-22,0.1783,0.95948
4355,20,29750.0,no,high_school,temporary,1,yes,47,no,0.0,0,7438,0.0,rent,bad,200096,5,3340.0,0.56164,6785.0,22312.0,0.0,0.0,0.72,1,0,0,0,0.06,25,-40,1.0833,0.0
4356,57,29750.0,no,high_school,temporary,33,no,4,no,0.0,0,26100,0.0,rent,bad,2589575,17,12758.0,0.49315,23454.0,78300.0,0.0,0.0,0.79,0,0,1,0,0.6,74,9,0.9372,0.0
4357,33,29750.0,yes,basic,permanent,15,no,21488,no,0.0,0,16900,0.0,rent,bad,526254,15,2937.0,0.78082,16159.0,50700.0,0.0,0.0,0.09,0,1,0,0,0.36,48,-17,0.6175,0.00031
4358,19,29750.0,no,basic,permanent,3,no,38800,no,0.0,0,14900,0.0,rent,bad,1294413,18,6024.0,0.49315,13390.0,44700.0,0.0,0.0,0.65,1,0,0,0,0.11,37,-28,1.0258,3e-05
4359,40,29750.0,no,high_school,permanent,2,no,4526,no,0.0,0,17700,0.0,rent,bad,1253821,17,6177.0,0.65753,16488.0,53100.0,0.0,0.0,0.49,0,0,1,0,0.37,57,-8,0.8441,0.0003
4360,41,29750.0,yes,master,permanent,16,no,806,yes,0.0,43480000,125300,0.0,own,excellent,10796206,17,53187.0,0.87671,122210.0,43855900.0,0.0,0.0,0.62,0,0,1,0,0.87,58,-7,0.1379,0.00405
4361,63,29750.0,no,phd,permanent,12,no,41,yes,0.0,17607000,157200,0.0,own,excellent,9585804,22,36545.0,0.67123,146863.0,18078600.0,0.0,0.0,0.22,0,0,0,1,0.89,85,20,0.0941,0.09282
4362,41,29750.0,no,basic,permanent,4,no,15456,no,0.0,0,14900,0.0,rent,bad,1072121,21,4281.0,0.53425,13512.0,44700.0,0.0,0.0,0.37,0,0,1,0,0.13,62,-3,0.8579,0.0003
4363,44,29750.0,no,bachelor,permanent,12,no,39419,yes,0.0,2625814,14900,1210715.0,mortgage,excellent,1508294,20,6322.0,0.75342,14165.0,1459799.0,0.94,0.89,0.64,0,0,1,0,0.23,64,-1,0.3441,0.00388
4364,62,29750.0,yes,master,permanent,39,no,15331,yes,192000302.0,0,129700,0.0,rent,excellent,6400911,10,53498.0,0.75342,123304.0,192389402.0,0.0,0.0,0.62,0,0,0,1,0.87,72,7,0.1866,0.00152
4365,65,29750.0,no,basic,permanent,7,no,6831,no,0.0,0,19400,0.0,rent,bad,994804,30,2788.0,0.46575,17327.0,58200.0,0.0,0.0,0.06,0,0,0,1,0.4,95,30,0.5865,1e-05
4366,54,29750.0,yes,high_school,permanent,26,no,18621,no,0.0,0,28700,0.0,rent,fair,1904121,22,7259.0,0.87671,27992.0,86100.0,0.0,0.0,0.25,0,0,1,0,0.7,76,11,0.3702,0.09206
4367,52,29750.0,no,high_school,permanent,16,no,18943,no,0.0,0,23800,0.0,rent,bad,2723697,28,8173.0,0.72603,22496.0,71400.0,0.0,0.0,0.47,0,0,1,0,0.56,80,15,0.767,6e-05
4368,61,29750.0,no,bachelor,unemployed,0,no,0,no,0.0,0,3659,0.0,rent,bad,224609,7,2679.0,0.30137,3148.0,10977.0,0.0,0.0,0.96,0,0,0,1,0.04,68,3,1.2282,0.0
4369,32,29750.0,no,basic,permanent,1,no,38654,no,0.0,0,28200,0.0,rent,bad,1894308,8,19779.0,0.58904,25882.0,84600.0,0.0,0.0,0.94,0,1,0,0,0.66,40,-25,1.0028,0.0
4370,59,29750.0,no,high_school,permanent,23,no,3537,yes,0.0,4454034,25600,3775761.0,mortgage,excellent,3238126,23,11812.0,0.72603,24197.0,755073.0,0.99,0.98,0.72,0,0,1,0,0.62,82,17,0.3326,0.0
4371,25,29750.0,yes,high_school,permanent,4,no,24216,yes,0.0,1319383,18400,1119310.0,mortgage,fair,2909400,35,6998.0,0.86301,17896.0,255273.0,0.9,0.98,0.53,0,1,0,0,0.42,60,-5,0.7908,0.00231
4372,39,29750.0,no,high_school,permanent,5,no,8739,no,0.0,0,22900,0.0,rent,bad,750572,5,12528.0,0.73973,21708.0,68700.0,0.0,0.0,0.82,0,1,0,0,0.54,44,-21,0.9752,0.0
4373,61,29750.0,yes,basic,permanent,41,no,8492,no,0.0,0,20400,0.0,rent,bad,1872578,32,4922.0,0.54795,18556.0,61200.0,0.0,0.0,0.26,0,0,0,1,0.44,93,28,0.6877,1e-05
4374,54,29750.0,no,high_school,permanent,1,no,1049,no,0.0,0,25000,0.0,rent,bad,3319396,23,12108.0,0.64384,23219.0,75000.0,0.0,0.0,0.76,0,0,1,0,0.59,77,12,0.9234,0.0
4375,18,29750.0,yes,high_school,permanent,0,no,29719,no,0.0,0,14900,0.0,rent,bad,668506,19,2948.0,0.73973,14124.0,44700.0,0.0,0.0,0.14,1,0,0,0,0.23,37,-28,0.6911,0.00031
4376,60,29750.0,yes,bachelor,permanent,35,no,27730,yes,0.0,14964000,91800,9388216.0,own,excellent,5298299,7,63206.0,0.72603,86770.0,5851184.0,0.97,0.93,0.93,0,0,0,1,0.84,67,2,0.2741,3e-05
4377,29,29750.0,no,high_school,permanent,2,no,35148,no,0.0,0,18300,0.0,rent,bad,2136600,25,7174.0,0.72603,17297.0,54900.0,0.0,0.0,0.58,0,1,0,0,0.4,54,-11,0.8855,3e-05
4378,30,29750.0,no,high_school,freelancer,5,no,1,no,0.0,0,22500,0.0,rent,bad,1725871,16,9031.0,0.58904,20651.0,67500.0,0.0,0.0,0.63,0,1,0,0,0.51,46,-19,0.8763,3e-05
4379,46,29750.0,no,phd,temporary,3,no,11,yes,0.0,43554000,238000,0.0,own,excellent,5253519,4,109579.0,0.68493,223003.0,44268000.0,0.0,0.0,0.72,0,0,1,0,0.97,50,-15,0.1422,4e-05
4380,59,29750.0,no,high_school,freelancer,29,no,1,no,0.0,0,22700,0.0,rent,bad,692431,4,14443.0,0.57534,20772.0,68100.0,0.0,0.0,0.92,0,0,1,0,0.51,63,-2,1.043,0.0
4381,49,29750.0,yes,high_school,permanent,26,no,4220,no,0.0,0,27200,0.0,rent,fair,899476,5,15014.0,0.86301,26455.0,81600.0,0.0,0.0,0.81,0,0,1,0,0.67,54,-11,0.5779,2e-05
4382,49,29750.0,no,phd,freelancer,4,no,1,yes,96119962.0,39641000,222700,4783890.0,own,excellent,15191098,11,115458.0,0.58904,204396.0,131645171.0,0.8,0.76,0.81,0,0,1,0,0.94,60,-5,0.2369,4e-05
4383,52,29750.0,no,bachelor,freelancer,17,no,1,yes,0.0,781914,14900,666298.0,mortgage,fair,652883,18,3039.0,0.58904,13675.0,160316.0,0.87,0.98,0.17,0,0,1,0,0.14,70,5,0.7219,0.35257
4384,26,29750.0,no,high_school,permanent,7,no,25053,no,0.0,0,21300,0.0,rent,bad,1111374,19,4902.0,0.75342,20250.0,63900.0,0.0,0.0,0.21,0,1,0,0,0.5,45,-20,0.6382,0.00031
4385,24,29750.0,no,basic,unemployed,0,no,0,no,0.0,0,0,0.0,rent,bad,100000,26,323.0,0.17808,0.0,0.0,0.0,0.0,0.98,1,0,0,0,0.0,50,-15,2.0,0.0
4386,36,29750.0,no,high_school,temporary,2,no,87,no,0.0,0,36800,0.0,rent,bad,3104488,13,19977.0,0.65753,34279.0,110400.0,0.0,0.0,0.83,0,1,0,0,0.77,49,-16,0.9016,0.0
4387,21,29750.0,yes,high_school,permanent,2,no,23748,yes,0.0,980126,18100,283193.0,mortgage,bad,1131659,33,2885.0,0.76712,17257.0,751233.0,0.78,0.84,0.07,1,0,0,0,0.4,54,-11,0.9629,0.00029
4388,59,29750.0,no,high_school,freelancer,22,no,1,no,0.0,0,36900,0.0,rent,bad,1667453,7,19892.0,0.57534,33766.0,110700.0,0.0,0.0,0.84,0,0,1,0,0.77,66,1,0.9073,0.0
4389,58,29750.0,no,high_school,permanent,19,no,7723,no,0.0,0,28700,0.0,rent,fair,1648247,22,6284.0,0.71233,27049.0,86100.0,0.0,0.0,0.19,0,0,1,0,0.69,80,15,0.3508,0.09235
4390,57,29750.0,no,bachelor,permanent,3,no,13939,yes,82021716.0,14912000,98100,0.0,own,excellent,6780915,14,40529.0,0.69863,92187.0,97228016.0,0.0,0.0,0.63,0,0,1,0,0.84,71,6,0.1409,0.00152
4391,56,29750.0,no,phd,temporary,29,no,52,yes,0.0,36310000,211100,0.0,own,excellent,19357989,30,54247.0,0.75342,200689.0,36943300.0,0.0,0.0,0.27,0,0,1,0,0.94,86,21,0.0963,0.04631
4392,40,29750.0,no,phd,permanent,4,no,19882,yes,0.0,45520000,227600,18797730.0,own,excellent,10827537,29,31379.0,0.75342,216376.0,27405070.0,0.94,0.88,0.03,0,0,1,0,0.95,69,4,0.1675,0.72197
4393,51,29750.0,no,basic,temporary,11,no,97,no,0.0,0,26800,0.0,rent,bad,2637291,29,7643.0,0.52055,24230.0,80400.0,0.0,0.0,0.36,0,0,1,0,0.62,80,15,0.6831,6e-05
4394,61,29750.0,yes,master,permanent,43,no,3981,yes,0.0,34004000,202400,0.0,own,excellent,10558264,7,125954.0,0.73973,191864.0,34611200.0,0.0,0.0,0.89,0,0,0,1,0.93,68,3,0.1628,3e-05
4395,27,29750.0,no,high_school,permanent,2,no,28741,no,0.0,0,14900,0.0,rent,bad,1123066,10,9387.0,0.72603,14084.0,44700.0,0.0,0.0,0.9,0,1,0,0,0.22,37,-28,1.1316,0.0
4396,39,29750.0,no,basic,freelancer,10,no,1,yes,0.0,1794694,34500,985812.0,mortgage,fair,520691,2,21709.0,0.47945,30908.0,912382.0,0.82,0.91,0.92,0,1,0,0,0.74,41,-24,0.8308,2e-05
4397,33,29750.0,no,high_school,unemployed,0,no,0,no,0.0,0,0,0.0,rent,bad,100000,32,263.0,0.41096,0.0,0.0,0.0,0.0,0.98,0,1,0,0,0.0,65,0,2.0,0.0
4398,42,29750.0,yes,basic,permanent,15,no,15988,no,0.0,0,15800,0.0,rent,bad,1948415,19,8593.0,0.72603,14934.0,47400.0,0.0,0.0,0.82,0,0,1,0,0.3,61,-4,1.058,0.0
4399,29,29750.0,yes,high_school,permanent,9,no,29048,no,0.0,0,15200,0.0,rent,bad,849591,17,4186.0,0.89041,14867.0,45600.0,0.0,0.0,0.3,0,1,0,0,0.3,46,-19,0.759,0.0003
4400,56,29750.0,no,bachelor,permanent,25,no,15525,yes,0.0,20572000,86800,7122552.0,own,excellent,5480702,19,24173.0,0.76712,82757.0,13709848.0,0.94,0.86,0.32,0,0,1,0,0.84,75,10,0.2044,0.35598
4401,22,29750.0,yes,basic,permanent,6,no,38203,no,0.0,0,14900,0.0,rent,bad,584063,24,2042.0,0.65753,13879.0,44700.0,0.0,0.0,0.04,1,0,0,0,0.2,46,-19,0.644,0.00031
4402,59,29750.0,no,basic,temporary,15,no,72,no,0.0,0,24000,0.0,rent,bad,3715657,32,9767.0,0.52055,21699.0,72000.0,0.0,0.0,0.65,0,0,1,0,0.54,91,26,0.8774,0.0
4403,23,29750.0,no,phd,freelancer,0,no,1,yes,6757040.0,73637000,158700,49269819.0,own,excellent,15438221,22,58857.0,0.52055,143482.0,31600321.0,1.0,0.92,0.57,1,0,0,0,0.89,45,-20,0.2342,0.0039
4404,37,29750.0,no,high_school,freelancer,6,no,1,no,0.0,0,25900,0.0,rent,bad,488655,5,8156.0,0.58904,23771.0,77700.0,0.0,0.0,0.42,0,1,0,0,0.6,42,-23,0.7245,0.0003
4405,21,29750.0,no,basic,unemployed,0,no,0,no,0.0,0,5766,0.0,rent,bad,232472,32,611.0,0.17808,4818.0,17298.0,0.0,0.0,0.02,1,0,0,0,0.05,53,-12,0.6842,0.00031
4406,49,29750.0,no,master,temporary,20,no,87,yes,0.0,59500000,238000,20696310.0,own,excellent,983193,1,81959.0,0.72603,224959.0,39517690.0,0.95,0.86,0.47,0,0,1,0,0.97,50,-15,0.2127,0.9424
4407,18,29750.0,no,basic,permanent,1,yes,18207,no,0.0,0,7438,0.0,rent,bad,850595,25,2856.0,0.49315,6684.0,22312.0,0.0,0.0,0.61,1,0,0,0,0.06,43,-22,1.02,0.0
4408,18,29750.0,no,basic,permanent,2,yes,37608,no,0.0,0,7438,0.0,rent,bad,339653,7,4052.0,0.49315,6684.0,22312.0,0.0,0.0,0.85,1,0,0,0,0.06,25,-40,1.158,0.0
4409,64,29750.0,no,high_school,permanent,15,no,29811,no,0.0,0,14900,0.0,rent,bad,491893,16,2574.0,0.64384,13839.0,44700.0,0.0,0.0,0.1,0,0,0,1,0.19,80,15,0.6819,6e-05
4410,28,29750.0,no,high_school,permanent,0,no,18047,no,0.0,0,23300,0.0,rent,bad,2343717,17,11546.0,0.69863,21896.0,69900.0,0.0,0.0,0.77,0,1,0,0,0.55,45,-20,0.943,0.0
4411,64,29750.0,no,basic,temporary,16,no,66,no,0.0,0,20100,0.0,rent,bad,1676860,33,4276.0,0.43836,17842.0,60300.0,0.0,0.0,0.2,0,0,0,1,0.42,97,32,0.6601,0.0
4412,39,29750.0,no,high_school,permanent,13,no,34258,no,0.0,0,29000,0.0,rent,fair,1106945,30,3102.0,0.78082,27729.0,87000.0,0.0,0.0,0.01,0,1,0,0,0.7,69,4,0.2839,0.37304
4413,62,29750.0,yes,high_school,permanent,43,no,2905,no,0.0,0,14900,0.0,rent,bad,667711,19,2945.0,0.67123,13920.0,44700.0,0.0,0.0,0.15,0,0,0,1,0.2,81,16,0.7072,3e-05
4414,47,29750.0,no,basic,permanent,4,no,18849,yes,0.0,1788698,22200,998017.0,mortgage,excellent,1143172,7,13637.0,0.53425,20132.0,857281.0,0.87,0.91,0.91,0,0,1,0,0.5,54,-11,0.3538,4e-05
4415,22,29750.0,no,master,permanent,2,no,22540,yes,1333780.0,9465483,99300,7031764.0,mortgage,excellent,15418935,32,40531.0,0.68493,93043.0,4065398.0,0.92,0.93,0.62,1,0,0,0,0.85,54,-11,0.2932,0.00388
4416,33,29750.0,no,high_school,temporary,14,no,6,yes,0.0,1027667,21400,830471.0,mortgage,fair,1465931,21,5853.0,0.63014,19817.0,261396.0,0.85,0.96,0.33,0,1,0,0,0.48,54,-11,0.7009,0.46704
4417,40,29750.0,no,bachelor,permanent,17,no,22876,yes,0.0,17353000,92300,0.0,own,excellent,4548328,19,20060.0,0.75342,87748.0,17629900.0,0.0,0.0,0.18,0,0,1,0,0.84,59,-6,0.0931,0.99193
4418,49,29750.0,no,bachelor,permanent,2,no,7897,no,0.0,0,14900,0.0,rent,bad,2014456,29,5838.0,0.68493,13961.0,44700.0,0.0,0.0,0.59,0,0,1,0,0.21,78,13,0.9568,1e-05
4419,33,29750.0,no,basic,permanent,14,no,36014,no,0.0,0,14900,0.0,rent,bad,1072101,10,8961.0,0.64384,13839.0,44700.0,0.0,0.0,0.89,0,1,0,0,0.19,43,-22,1.1362,0.0
4420,46,29750.0,no,high_school,temporary,21,no,4,yes,0.0,3510498,24100,2791036.0,mortgage,excellent,164490,1,13712.0,0.58904,22119.0,791762.0,0.98,0.97,0.86,0,0,1,0,0.55,47,-18,0.3552,4e-05
4421,61,29750.0,no,bachelor,temporary,7,no,90,yes,0.0,82007251,198400,2223460.0,mortgage,excellent,28621628,31,77641.0,0.57534,181549.0,80378991.0,0.77,0.76,0.61,0,0,0,1,0.92,92,27,0.2656,9e-05
4422,36,29750.0,no,bachelor,temporary,14,no,64,yes,0.0,5966506,82700,1632846.0,mortgage,excellent,4076725,22,15542.0,0.73973,78395.0,4581760.0,0.79,0.84,0.12,0,1,0,0,0.83,58,-7,0.2142,0.95845
4423,33,29750.0,no,high_school,temporary,2,no,59,no,0.0,0,22300,0.0,rent,bad,407859,7,4866.0,0.65753,20773.0,66900.0,0.0,0.0,0.19,0,1,0,0,0.51,40,-25,0.6233,0.00031
4424,31,29750.0,no,bachelor,permanent,1,no,32295,yes,0.0,16751000,103400,4420095.0,own,excellent,5300931,10,44305.0,0.75342,98301.0,12641105.0,0.86,0.84,0.66,0,1,0,0,0.85,41,-24,0.234,0.00389
4425,51,29750.0,yes,bachelor,permanent,17,no,9956,no,0.0,0,15700,0.0,rent,fair,858353,13,5523.0,0.87671,15313.0,47100.0,0.0,0.0,0.46,0,0,1,0,0.33,64,-1,0.5254,0.48438
4426,27,29750.0,no,high_school,permanent,8,no,27013,yes,0.0,1163078,16700,1024897.0,mortgage,fair,693436,22,2644.0,0.75342,15876.0,188281.0,0.9,0.98,0.07,0,1,0,0,0.35,49,-16,0.6536,0.47317
4427,36,29750.0,yes,high_school,permanent,13,no,26553,no,0.0,0,25500,0.0,rent,fair,3322594,33,8472.0,0.91781,25081.0,76500.0,0.0,0.0,0.41,0,1,0,0,0.64,69,4,0.4406,0.36491
4428,44,29750.0,yes,high_school,permanent,23,no,7074,no,0.0,0,19000,0.0,rent,bad,1704996,14,10191.0,0.86301,18479.0,57000.0,0.0,0.0,0.8,0,0,1,0,0.44,58,-7,0.9982,0.0
4429,61,29750.0,no,bachelor,permanent,14,no,26311,yes,0.0,16770000,167700,0.0,own,excellent,7660840,35,18428.0,0.67123,156673.0,17273100.0,0.0,0.0,0.01,0,0,0,1,0.9,96,31,0.0712,0.01172
4430,57,29750.0,no,high_school,temporary,17,no,21,no,0.0,0,19900,0.0,rent,bad,312937,3,8701.0,0.65753,18537.0,59700.0,0.0,0.0,0.69,0,0,1,0,0.44,60,-5,0.935,3e-05
4431,59,29750.0,no,high_school,temporary,3,no,49,no,0.0,0,35500,0.0,rent,bad,4952364,31,13434.0,0.60274,32679.0,106500.0,0.0,0.0,0.57,0,0,1,0,0.76,90,25,0.7555,0.0
4432,63,29750.0,no,bachelor,freelancer,4,no,1,no,0.0,0,17800,0.0,rent,bad,1434500,12,9997.0,0.45205,15849.0,53400.0,0.0,0.0,0.87,0,0,0,1,0.35,75,10,1.0695,0.0
4433,22,29750.0,no,master,permanent,0,no,22008,no,0.0,0,87800,0.0,rent,excellent,11429427,31,31004.0,0.65753,81786.0,263400.0,0.0,0.0,0.5,1,0,0,0,0.83,53,-12,0.1728,0.97571
4434,36,29750.0,no,basic,freelancer,5,no,1,no,0.0,0,22100,0.0,rent,bad,837863,19,3695.0,0.45205,19678.0,66300.0,0.0,0.0,0.1,0,1,0,0,0.48,55,-10,0.5819,0.00031
4435,51,29750.0,no,high_school,temporary,13,no,81,yes,0.0,4790000,30700,0.0,own,excellent,332822,2,13876.0,0.65753,28597.0,4882100.0,0.0,0.0,0.71,0,0,1,0,0.71,53,-12,0.1577,4e-05
4436,46,29750.0,yes,basic,permanent,29,no,38766,no,0.0,0,20600,0.0,rent,bad,912398,7,10884.0,0.73973,19528.0,61800.0,0.0,0.0,0.8,0,0,1,0,0.48,53,-12,0.9844,0.0
4437,22,29750.0,no,high_school,temporary,3,no,77,no,0.0,0,14900,0.0,rent,bad,760957,31,2064.0,0.56164,13594.0,44700.0,0.0,0.0,0.05,1,0,0,0,0.13,53,-12,0.6739,0.00031
4438,35,29750.0,yes,high_school,permanent,17,no,36494,yes,0.0,1548572,19200,705755.0,mortgage,excellent,1636629,25,5496.0,0.91781,18884.0,900417.0,0.83,0.89,0.31,0,1,0,0,0.46,60,-5,0.274,0.94727
4439,20,29750.0,no,high_school,permanent,0,no,37663,no,0.0,0,24000,0.0,rent,bad,818581,21,3268.0,0.60274,22093.0,72000.0,0.0,0.0,0.04,1,0,0,0,0.55,41,-24,0.5232,0.00031
4440,61,29750.0,no,high_school,permanent,0,no,37671,no,0.0,0,19200,0.0,rent,bad,1764243,16,9232.0,0.56164,17517.0,57600.0,0.0,0.0,0.77,0,0,0,1,0.41,77,12,0.9913,0.0
4441,20,29750.0,no,high_school,temporary,1,yes,57,no,0.0,0,7438,0.0,rent,bad,706136,32,1856.0,0.56164,6785.0,22312.0,0.0,0.0,0.28,1,0,0,0,0.06,52,-13,0.8303,0.0
4442,39,29750.0,no,basic,freelancer,13,no,1,no,0.0,0,28100,0.0,rent,bad,2104437,9,19537.0,0.47945,25175.0,84300.0,0.0,0.0,0.95,0,1,0,0,0.64,48,-17,1.0154,0.0
4443,54,29750.0,yes,high_school,permanent,23,no,12982,yes,0.0,1981671,20900,292195.0,mortgage,excellent,593684,15,3313.0,0.87671,20385.0,1752176.0,0.78,0.81,0.06,0,0,1,0,0.5,69,4,0.23,0.7211
4444,64,29750.0,yes,bachelor,permanent,36,no,30672,no,0.0,0,54600,0.0,rent,excellent,935801,4,19519.0,0.72603,51608.0,163800.0,0.0,0.0,0.5,0,0,0,1,0.8,68,3,0.1754,0.73173
4445,55,29750.0,no,bachelor,freelancer,6,no,1,no,0.0,0,14900,0.0,rent,bad,2362465,35,5683.0,0.56164,13594.0,44700.0,0.0,0.0,0.59,0,0,1,0,0.13,90,25,0.9844,0.0
4446,21,29750.0,yes,high_school,permanent,2,no,36503,no,0.0,0,14900,0.0,rent,bad,1592645,33,4061.0,0.76712,14206.0,44700.0,0.0,0.0,0.3,1,0,0,0,0.25,54,-11,0.7762,0.0003
4447,24,29750.0,no,bachelor,temporary,3,yes,64,yes,560031.0,2186773,16363,1312174.0,mortgage,fair,1333806,15,7443.0,0.58904,15018.0,1483718.0,0.95,0.9,0.73,1,0,0,0,0.3,39,-26,0.8794,0.0
4448,51,29750.0,no,basic,temporary,28,no,25,yes,9164415.0,0,28500,0.0,rent,fair,1935587,34,4792.0,0.53425,25845.0,9249915.0,0.0,0.0,0.1,0,0,1,0,0.66,85,20,0.3249,0.04639
4449,48,29750.0,no,bachelor,freelancer,14,no,1,yes,0.0,28138000,225100,926754.0,own,excellent,28528080,26,92136.0,0.58904,206599.0,27886546.0,0.75,0.76,0.64,0,0,1,0,0.94,74,9,0.2157,0.00146
4450,43,29750.0,no,bachelor,permanent,21,no,33062,yes,0.0,6066756,59500,141698.0,mortgage,excellent,2501319,10,20906.0,0.76712,56729.0,6103558.0,0.75,0.76,0.48,0,0,1,0,0.81,53,-12,0.2557,0.94336
4451,43,29750.0,no,bachelor,temporary,1,no,35,yes,0.0,19118000,167700,11182409.0,own,excellent,7755548,30,21733.0,0.63014,155295.0,8438691.0,0.92,0.92,0.03,0,0,1,0,0.9,73,8,0.1711,0.36058
4452,37,29750.0,no,master,permanent,11,no,18875,yes,0.0,46525000,173600,0.0,own,excellent,813434,1,67808.0,0.83562,167893.0,47045800.0,0.0,0.0,0.56,0,1,0,0,0.91,38,-27,0.129,0.00406
4453,65,29750.0,no,master,permanent,45,no,19429,yes,499601549.0,19740000,181100,0.0,own,excellent,11195169,10,93568.0,0.61644,167207.0,519884849.0,0.0,0.0,0.81,0,0,0,1,0.91,75,10,0.1556,2e-05
4454,45,29750.0,no,phd,permanent,17,no,10059,yes,0.0,57596000,238000,27581434.0,own,excellent,10439822,11,79346.0,0.80822,228871.0,30728566.0,0.98,0.9,0.43,0,0,1,0,0.99,56,-9,0.2108,0.94324
4455,21,29750.0,no,high_school,temporary,1,no,73,no,0.0,0,19100,0.0,rent,bad,2308275,27,7181.0,0.56164,17425.0,57300.0,0.0,0.0,0.57,1,0,0,0,0.4,48,-17,0.8797,3e-05
4456,24,29750.0,no,bachelor,temporary,2,no,74,yes,0.0,3397649,45000,754544.0,mortgage,excellent,2941288,28,8826.0,0.58904,41301.0,2778105.0,0.79,0.83,0.15,1,0,0,0,0.79,52,-13,0.2208,0.9572
4457,40,29750.0,no,high_school,permanent,7,no,34317,no,0.0,0,21100,0.0,rent,fair,788594,12,5496.0,0.69863,19828.0,63300.0,0.0,0.0,0.29,0,0,1,0,0.49,52,-13,0.4298,0.48935
4458,51,29750.0,no,high_school,permanent,4,no,8803,no,0.0,0,29700,0.0,rent,bad,1896386,19,8364.0,0.65753,27666.0,89100.0,0.0,0.0,0.34,0,0,1,0,0.7,70,5,0.644,0.00023
4459,21,29750.0,no,high_school,freelancer,2,yes,1,no,0.0,0,7438,0.0,rent,bad,527223,14,3151.0,0.46575,6643.0,22312.0,0.0,0.0,0.7,1,0,0,0,0.05,35,-30,1.0752,0.0
4460,47,29750.0,no,high_school,permanent,4,no,14018,no,0.0,0,29800,0.0,rent,fair,2161290,13,13908.0,0.67123,27841.0,89400.0,0.0,0.0,0.73,0,0,1,0,0.7,60,-5,0.5427,2e-05
4461,22,29750.0,no,high_school,freelancer,1,no,1,no,0.0,0,14900,0.0,rent,bad,1547324,18,7201.0,0.46575,13308.0,44700.0,0.0,0.0,0.78,1,0,0,0,0.1,40,-25,1.104,0.0
4462,58,29750.0,no,high_school,permanent,19,no,32063,yes,0.0,2838101,40400,2535485.0,mortgage,excellent,162462,1,13543.0,0.72603,38186.0,423816.0,0.91,0.99,0.45,0,0,1,0,0.78,59,-6,0.2788,0.93844
4463,56,29750.0,no,high_school,permanent,3,no,3701,no,0.0,0,35900,0.0,rent,bad,3890952,30,10904.0,0.65753,33441.0,107700.0,0.0,0.0,0.39,0,0,1,0,0.76,86,21,0.652,1e-05
4464,46,29750.0,no,high_school,temporary,16,no,88,no,0.0,0,26200,0.0,rent,bad,1421351,35,3419.0,0.65753,24405.0,78600.0,0.0,0.0,0.03,0,0,1,0,0.62,81,16,0.4934,3e-05
4465,44,29750.0,no,bachelor,permanent,15,no,15191,no,0.0,0,14900,0.0,rent,fair,258344,2,10771.0,0.75342,14165.0,44700.0,0.0,0.0,0.94,0,0,1,0,0.23,46,-19,0.7195,2e-05
4466,62,29750.0,no,bachelor,permanent,23,no,3214,yes,0.0,22101000,208500,0.0,rent,excellent,11957618,19,52739.0,0.67123,194790.0,22726500.0,0.0,0.0,0.27,0,0,0,1,0.93,81,16,0.1311,0.09253
4467,36,29750.0,no,high_school,freelancer,12,no,1,no,0.0,0,23500,0.0,rent,bad,1448311,15,8082.0,0.61644,21697.0,70500.0,0.0,0.0,0.49,0,1,0,0,0.54,51,-14,0.7854,0.0003
4468,39,29750.0,no,high_school,permanent,13,no,22559,no,0.0,0,16900,0.0,rent,bad,947439,18,4410.0,0.78082,16159.0,50700.0,0.0,0.0,0.28,0,1,0,0,0.36,57,-8,0.7268,0.0003
